Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0	9.70486429365e-05	9.2527303531e-05	0.000115596197711
IGHV1-37*01	0	0.00021566365097	0.000245675943858	0.000282797840828
IGHV1S2*01	0	5.03215185597e-05	2.23341767144e-05	4.33485741415e-05
IGHV1-10*01	0.075422626788	0.0999313470711	0.10129506319	0.122484492564
IGHV1-20*01	0.310793237971	0.267189291581	0.264851429866	0.323398941056
IGHV1-30*01	0.0481144343303	0.0451995068491	0.0428465227282	0.0534487919165
IGHV1-43*01	0	0	9.57179002045e-06	6.19265344879e-06
IGHV1-27*01	0.132639791938	0.124132403104	0.120202539077	0.148404875682
IGHV1-17*01	0.200260078023	0.205667640747	0.194629587679	0.243057519429
IGHV1-21*01	0.133940182055	0.136403664844	0.138535707563	0.16730278979
IGHV1-25*01	0	0.000740445201663	0.000618975754656	0.000823622908689
IGHV1-39*01	0.0117035110533	0.0176197202842	0.0173121775503	0.0212552508541
IGHV1-7*01	0.0260078023407	0.0549510982671	0.0760702058892	0.0806407332102
IGHV1-14*01	0.0611183355007	0.0478018482375	0.0432676814891	0.0551765422287
