Gene	Memory	Background	Stimulated	Raw
IGHV1S2*01	0	0.000138914300041	3.63225023091e-05	9.5006132214e-05
IGHV1-37*01	0.001800180018	0.000328650904976	0.000150478938138	0.000269471938643
IGHV1-32*01	0	0.000210065526892	0.000217935013854	0.000248743327978
IGHV1-10*01	0.049504950495	0.0504123383004	0.0525612553057	0.0603340761085
IGHV1-20*01	0.196219621962	0.218393608587	0.198172978134	0.242011711665
IGHV1-30*01	0.122412241224	0.120652151816	0.113170539337	0.136083329015
IGHV1-27*01	0.0783078307831	0.0870450556674	0.0896179910543	0.103449586291
IGHV1-17*01	0.222322232223	0.271424989666	0.261441588227	0.310896339673
IGHV1-14*01	0.116111611161	0.0701212281379	0.0481506657396	0.0670829662642
IGHV1-25*01	0	0.000118585378084	8.8211791322e-05	0.000119189511323
IGHV1-39*01	0.00810081008101	0.0146673171922	0.0134626760344	0.0163807845779
IGHV1-7*01	0.031503150315	0.0364666978377	0.0883000031134	0.0772019830371
IGHV1-21*01	0.173717371737	0.130020396685	0.134629354809	0.15502409701
