Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0	5.74398375142e-05	0.000215831974504	0.000167027783324
IGHV1-37*01	0.00116009280742	0.00148654299487	0.00139652407165	0.00163920289681
IGHV1S2*01	0	3.14004445078e-05	9.7276382875e-06	2.2140892208e-05
IGHV1-10*01	0.153364269142	0.15972716843	0.181811383526	0.195909217681
IGHV1-20*01	0.197215777262	0.197792931683	0.197025409807	0.224497770762
IGHV1-30*01	0.04686774942	0.062841479834	0.0636290900159	0.0720181073655
IGHV1-27*01	0.0526682134571	0.0471734238892	0.0580417777745	0.0605032896705
IGHV1-7*01	0.0426914153132	0.0593836016157	0.0542935971469	0.064326283725
IGHV1-21*01	0.102088167053	0.114106917748	0.10808439699	0.126053925891
IGHV1-25*01	0	0.000517724402128	0.000559947178924	0.000618002798298
IGHV1-39*01	0.0109048723898	0.0124759327081	0.00802469360979	0.0113559470825
IGHV1-17*01	0.179118329466	0.175029141144	0.188082062357	0.20727021444
IGHV1-14*01	0.213921113689	0.169376295268	0.13882555791	0.172386267675
