Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0.00377952755906	0.00421920815623	0.00381796248351	0.00463962567297
IGHV1-37*01	0	0.000991473059307	0.000838089325648	0.00106145228901
IGHV1S2*01	0	4.90288875482e-05	6.34916155794e-05	6.52334107812e-05
IGHV1-10*01	0.329448818898	0.279087408973	0.26884325331	0.316236273803
IGHV1-20*01	0.100787401575	0.109008921896	0.10584334502	0.124007908544
IGHV1-30*01	0.011968503937	0.0222046384051	0.0249860671177	0.0272812566693
IGHV1-43*01	0	0	2.82184958131e-06	1.61070150077e-06
IGHV1-27*01	0.0762204724409	0.0974571712239	0.0967993171124	0.112124152872
IGHV1-7*01	0.0585826771654	0.0757360121265	0.100783768721	0.101901030446
IGHV1-14*01	0.227716535433	0.170706329221	0.155366805172	0.187610484056
IGHV1-25*01	0	0.000318687769063	0.000311814378735	0.000366434591425
IGHV1-39*01	0.00125984251969	0.00231933876374	0.00244089988783	0.00275349421557
IGHV1-17*01	0.0651968503937	0.0798775912108	0.0845045184866	0.0948195812981
IGHV1-21*01	0.125039370079	0.158024190308	0.155397845518	0.181037211231
