Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0	0.00207238075864	0.00229842250953	0.00263486513487
IGHV1-37*01	0.00261551874455	0.0020278817853	0.000861561037431	0.00168403025546
IGHV1S2*01	0	2.86064828647e-05	6.1143041366e-05	5.53018410161e-05
IGHV1-10*01	0.207497820401	0.216789462643	0.23165708759	0.269243256743
IGHV1-20*01	0.113339145597	0.111028116994	0.11986537414	0.138727344084
IGHV1-30*01	0.0148212728858	0.0293915718944	0.0250686469601	0.0324907235622
IGHV1-43*01	0	0	5.558458306e-06	3.56786071072e-06
IGHV1-27*01	0.079337401918	0.0828761593572	0.10066923838	0.110701798202
IGHV1-17*01	0.0915431560593	0.124647981336	0.109157004213	0.139467675182
IGHV1-14*01	0.300784655623	0.233447971165	0.195015730437	0.254436634794
IGHV1-25*01	0.00174367916303	0.00108068935267	0.000850444120819	0.00114349935779
IGHV1-39*01	0.0052310374891	0.00460882223932	0.00541393839005	0.00603682032253
IGHV1-7*01	0.0645161290323	0.0628738708386	0.0806532300201	0.0867668046239
IGHV1-21*01	0.118570183086	0.129126485153	0.128422620702	0.15426894534
