Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0.0035739814153	0.00653930615203	0.00423665473427	0.00660215981221
IGHV1-37*01	0.000714796283059	0.000730195476033	0.000757247944613	0.000943579175265
IGHV1S2*01	0	0.000129812529073	1.57350222257e-05	8.10436101455e-05
IGHV1-10*01	0.0335954253038	0.0418483140598	0.0450296998545	0.0552688477046
IGHV1-20*01	0.218012866333	0.214104131284	0.205770819401	0.264737635784
IGHV1-30*01	0.024303073624	0.0267440854166	0.0302348452067	0.036440680419
IGHV1-43*01	0	5.40885537802e-06	0	2.89441464805e-06
IGHV1-27*01	0.189421015011	0.192328079532	0.194048227843	0.244580932175
IGHV1-7*01	0.0307362401716	0.0422134117978	0.0689174304709	0.0731244916684
IGHV1-21*01	0.246604717655	0.243695979057	0.230626253885	0.298703591679
IGHV1-25*01	0.000714796283059	0.00128460315228	0.00150859525589	0.00179164266715
IGHV1-39*01	0.0200142959257	0.0166051860105	0.0167184611148	0.0211060716136
IGHV1-17*01	0.0850607576841	0.101418742766	0.111091223791	0.135465841566
IGHV1-14*01	0.14724803431	0.112352743912	0.0910448054758	0.12609083252
