Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0.00401146131805	0.0036584047488	0.00315881228658	0.00424827969695
IGHV1-37*01	0.00114613180516	0.000953298215268	0.000781706078514	0.00107458121916
IGHV1S2*01	0	2.94834499568e-05	4.59827105009e-05	4.86550357962e-05
IGHV1-10*01	0.0309455587393	0.0444020756349	0.0468763744832	0.0573601167721
IGHV1-20*01	0.17994269341	0.200595565689	0.187599462602	0.242240911934
IGHV1-30*01	0.036676217765	0.0478049571507	0.0482438603085	0.060243275179
IGHV1-27*01	0.20229226361	0.199873221165	0.200880468944	0.250907068882
IGHV1-17*01	0.0710601719198	0.088310303483	0.0934448647309	0.114257315632
IGHV1-21*01	0.270487106017	0.254341438006	0.236191192112	0.306006811705
IGHV1-25*01	0.00229226361032	0.00236850381319	0.00264700472622	0.00316257732675
IGHV1-39*01	0.0160458452722	0.015699937102	0.012675234112	0.0175853200806
IGHV1-7*01	0.0469914040115	0.060028304112	0.0979391748702	0.101715437548
IGHV1-14*01	0.138108882521	0.0819345074298	0.0695158620359	0.0937804962814
