Gene	Memory	Background	Stimulated	Raw
IGHV1S2*01	0	4.83348639374e-05	3.64043625275e-05	4.64378672945e-05
IGHV1-37*01	0.003125	0.001031143764	0.00104287791476	0.00127936324396
IGHV1-32*01	0	0.000112781349187	0.000239840506063	0.000276305310402
IGHV1-10*01	0.134375	0.137673804115	0.145124920499	0.176816823511
IGHV1-20*01	0.24375	0.211561699454	0.20190716031	0.24877694267
IGHV1-30*01	0.04375	0.0673143538434	0.0657955316857	0.0808831553602
IGHV1-43*01	0	0	2.14143308985e-06	2.32189336473e-06
IGHV1-27*01	0.05	0.0608858169398	0.0628681926519	0.0767525070644
IGHV1-7*01	0.028125	0.0734851048061	0.100416080449	0.11931281244
IGHV1-21*01	0.1625	0.122206647655	0.11334177058	0.140154127282
IGHV1-25*01	0	0.000499460260686	0.000466832413588	0.000578151447817
IGHV1-39*01	0.00625	0.00986031224322	0.00874775417205	0.0108850360938
IGHV1-17*01	0.196875	0.209692751382	0.196566426184	0.242758595069
IGHV1-14*01	0.13125	0.105627789324	0.103444066838	0.126968094863
