Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0	0.000163670757386	0.000106343841255	0.000171713897635
IGHV1-37*01	0.00343347639485	0.000660978058676	0.00100882941298	0.00107465888745
IGHV1S2*01	0	1.25900582605e-05	5.17348416914e-05	4.24461319998e-05
IGHV1-10*01	0.0351931330472	0.0462023663015	0.0519762709526	0.0628569333827
IGHV1-20*01	0.28669527897	0.264592664403	0.256294405739	0.332548079891
IGHV1-30*01	0.0643776824034	0.0733087617363	0.0785076222667	0.0971572667778
IGHV1-43*01	0	3.14751456512e-06	5.74831574349e-06	5.78810890906e-06
IGHV1-27*01	0.0995708154506	0.0723330322211	0.0870237520407	0.102069441872
IGHV1-7*01	0.0240343347639	0.048138087759	0.0587161711618	0.0686836296845
IGHV1-21*01	0.140772532189	0.135267585951	0.129837207698	0.169099601778
IGHV1-25*01	0.000858369098712	0.000232916077819	0.000528845048401	0.000499706735815
IGHV1-39*01	0.0137339055794	0.0139434895235	0.0127785058978	0.0170826387603
IGHV1-17*01	0.222317596567	0.269339116367	0.241044124072	0.325262780144
IGHV1-14*01	0.109012875536	0.0758015932719	0.0821204387115	0.100668719516
