Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0	9.5447973836e-05	0.00014443540495	0.00014126970454
IGHV1-37*01	0.000509683995923	0.000620411829934	0.00102578614128	0.000976828322853
IGHV1S2*01	0	4.21094002218e-05	3.24242745805e-05	4.47928331467e-05
IGHV1-10*01	0.213047910296	0.21834566203	0.198772593824	0.248036867947
IGHV1-20*01	0.20998980632	0.186477267942	0.195547852334	0.226603497287
IGHV1-30*01	0.0152905198777	0.0189015061129	0.0198849233019	0.023102765096
IGHV1-43*01	0	2.80729334812e-06	0	1.72280127487e-06
IGHV1-27*01	0.134046890928	0.138076723327	0.136193743884	0.162982169007
IGHV1-17*01	0.0973496432212	0.119413837149	0.109664791954	0.136249461625
IGHV1-21*01	0.12130479103	0.142515054111	0.142065485244	0.169146351968
IGHV1-25*01	0.00152905198777	0.0014232977275	0.00058363694245	0.00119906968731
IGHV1-39*01	0.0203873598369	0.0193759386887	0.0442296581892	0.0375277801706
IGHV1-7*01	0.0382262996942	0.0379939081734	0.0442591348024	0.0489068825911
IGHV1-14*01	0.148318042813	0.116716028241	0.107595533704	0.133119131708
