Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0	0.00128568157757	0.0011553717427	0.001455514904
IGHV1-37*01	0.000689179875948	0.000311146683157	0.000228130726265	0.000322187242973
IGHV1S2*01	0	3.91379475669e-06	3.49555145084e-05	2.38237045861e-05
IGHV1-10*01	0.0434183321847	0.0434744321573	0.0454072133464	0.0529056411129
IGHV1-20*01	0.254307374225	0.253639339899	0.229495831095	0.287034799626
IGHV1-30*01	0.0454858718125	0.0624015436007	0.0618013496508	0.0738659633002
IGHV1-43*01	0	0	5.51929176448e-06	3.40338636944e-06
IGHV1-27*01	0.115782219159	0.135137462256	0.139695114323	0.163683598514
IGHV1-7*01	0.0303239145417	0.0453765364091	0.0892727045266	0.0811469412065
IGHV1-21*01	0.18194348725	0.17851013575	0.166180355737	0.204978019796
IGHV1-25*01	0	0.000749491695906	0.000467300036059	0.000720383448198
IGHV1-39*01	0.0124052377671	0.0130662037952	0.0146555593986	0.0165472645282
IGHV1-17*01	0.172294968987	0.185055957481	0.182765827489	0.218959131002
IGHV1-14*01	0.143349414197	0.0809881549002	0.0688347671227	0.0886559459996
