Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0.000545256270447	0.000140597345743	0.000167080389536	0.000188910463011
IGHV1-37*01	0	0.000143354156443	0.000156472110835	0.00018069696462
IGHV1S2*01	0	1.6540864205e-05	5.30413935035e-06	1.31415974269e-05
IGHV1-10*01	0.0343511450382	0.0489719852897	0.044880975113	0.056522010533
IGHV1-20*01	0.25627044711	0.278005061504	0.256542655889	0.322182687917
IGHV1-30*01	0.0697928026172	0.0642998527863	0.0681131054675	0.0799156966525
IGHV1-43*01	0	2.75681070084e-06	5.30413935035e-06	4.92809903508e-06
IGHV1-27*01	0.0981461286805	0.0774002172367	0.0842986866951	0.0974531584187
IGHV1-7*01	0.0452562704471	0.079580854501	0.132651221013	0.128974922547
IGHV1-14*01	0.143402399128	0.0727577480165	0.0678213778032	0.0842573519024
IGHV1-25*01	0	0.000129570102939	8.22141599304e-05	0.000128130574912
IGHV1-39*01	0.0103598691385	0.0203342357294	0.0133876477203	0.0203004826252
IGHV1-17*01	0.222464558342	0.248592648137	0.232594466722	0.290099120499
IGHV1-21*01	0.119411123228	0.109624577519	0.0992934886385	0.125710878286
