Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0	9.72727600245e-05	0.000106122913074	0.000130117152753
IGHV1-37*01	0.00110375275938	0.000453939546781	0.000390380715951	0.000541760508734
IGHV1S2*01	0	1.44107792629e-05	2.65307282685e-05	2.60234305506e-05
IGHV1-10*01	0.330022075055	0.344810318118	0.273099736588	0.394964702765
IGHV1-20*01	0.140176600442	0.141654357459	0.138592734371	0.178667411094
IGHV1-30*01	0.0209713024283	0.0147170083222	0.0236843601357	0.0243129814335
IGHV1-43*01	0	3.60269481572e-06	0	2.36576641369e-06
IGHV1-27*01	0.130242825607	0.106783874338	0.116985351248	0.142381285841
IGHV1-7*01	0.0562913907285	0.0721547717693	0.107896681764	0.114453413328
IGHV1-14*01	0.129139072848	0.105512123068	0.106020580265	0.134557696311
IGHV1-25*01	0	0.000511582663833	0.00053061456537	0.000662414595832
IGHV1-39*01	0.0198675496689	0.0133299708182	0.0259773730789	0.0248736680735
IGHV1-17*01	0.0673289183223	0.0927117483878	0.0956091644716	0.120121789655
IGHV1-21*01	0.104856512141	0.107245019274	0.111080369156	0.139109430891
