Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0	9.48539572424e-05	0.000101437153941	0.000110899964766
IGHV1-37*01	0	0.000241446436617	0.000329192273168	0.000328079062433
IGHV1S2*01	0	1.50904022886e-05	1.14834513896e-05	1.50177035621e-05
IGHV1-10*01	0.107028753994	0.146467444613	0.139855040565	0.162468448382
IGHV1-20*01	0.23482428115	0.238385240724	0.227665165524	0.264480243056
IGHV1-30*01	0.00958466453674	0.00862739856555	0.0091963306545	0.0101300186566
IGHV1-43*01	0	6.46731526653e-06	3.82781712986e-06	5.77603983157e-06
IGHV1-27*01	0.222044728435	0.199941363008	0.186150574842	0.21887609817
IGHV1-7*01	0.0335463258786	0.0532497181328	0.108061191485	0.0936677275326
IGHV1-21*01	0.178913738019	0.176764660865	0.165440170261	0.19411537062
IGHV1-25*01	0	0.000935604941891	0.000646901094947	0.000891820549995
IGHV1-39*01	0.0447284345048	0.0398709986182	0.0320216041999	0.0405489548256
IGHV1-17*01	0.0846645367412	0.0919221076549	0.0939977913495	0.105701528918
IGHV1-14*01	0.0846645367412	0.0434776047651	0.0365192893275	0.0450796804695
