Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0.00861326442722	0.00646861183116	0.00510826165809	0.0067535948563
IGHV1-37*01	0.000861326442722	0.000476260431525	0.000636763918598	0.000650715371558
IGHV1S2*01	0	2.60640037153e-05	7.07515465109e-06	1.93830110677e-05
IGHV1-10*01	0.0258397932817	0.0403139053829	0.0447692202472	0.049668965861
IGHV1-20*01	0.198105081826	0.218620124254	0.19863025006	0.243505999042
IGHV1-30*01	0.062015503876	0.0681858031741	0.0572191340482	0.0731985567964
IGHV1-27*01	0.149009474591	0.14110814666	0.152896450395	0.171496728425
IGHV1-7*01	0.0499569336779	0.0445694463532	0.0721642190562	0.0682461974686
IGHV1-14*01	0.0878552971576	0.0615086793132	0.0570917812645	0.0689550618733
IGHV1-25*01	0.000861326442722	0.000336462593416	0.000247630412788	0.000339202693685
IGHV1-39*01	0.00861326442722	0.012254820656	0.0115207101569	0.0138754669229
IGHV1-17*01	0.161929371232	0.189947350712	0.178173619578	0.214857908684
IGHV1-21*01	0.246339362618	0.216184324634	0.22153488405	0.255422397346
