Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0.00997280145059	0.00882545783797	0.00862227236767	0.0110458879103
IGHV1-37*01	0	0.000142234186854	9.01282825889e-05	0.000147076635579
IGHV1S2*01	0	2.77530120691e-05	2.0028507242e-05	3.02804837956e-05
IGHV1-10*01	0.0815956482321	0.107754538485	0.107272684788	0.136043725019
IGHV1-20*01	0.192203082502	0.199922291566	0.197848270705	0.251475092139
IGHV1-30*01	0.00362647325476	0.00582813253451	0.0066795071652	0.00793997542955
IGHV1-27*01	0.247506799637	0.220119546099	0.226358850764	0.282248715242
IGHV1-7*01	0.0426110607434	0.0574938336276	0.0733911267037	0.0831307424775
IGHV1-21*01	0.295557570263	0.277731330028	0.268118288364	0.344924990916
IGHV1-25*01	0	0.000645257530606	0.000253694425065	0.000564514733618
IGHV1-39*01	0.0126926563917	0.0126276204914	0.0115430963405	0.0152700153998
IGHV1-17*01	0.0534904805077	0.0639533471867	0.0629763029378	0.0802843770007
IGHV1-14*01	0.0607434270172	0.0449286574133	0.0368257486489	0.0514703337774
