Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0	0.000111244604637	0.000126406583057	0.000148750107648
IGHV1-37*01	0.00196695515342	0.00156978497654	0.00204729093343	0.00227039637989
IGHV1S2*01	0	1.48326139516e-05	1.48713627125e-05	1.87894872819e-05
IGHV1-10*01	0.154602675059	0.156157759682	0.167558122243	0.202815291511
IGHV1-20*01	0.21243115657	0.221957707273	0.198069201408	0.262916598163
IGHV1-30*01	0.0704169944925	0.0834309813752	0.0732191543152	0.0977945839303
IGHV1-43*01	0	0	2.47856045209e-06	1.56579060682e-06
IGHV1-27*01	0.0668764752164	0.0524876765699	0.059440836762	0.0698608795046
IGHV1-17*01	0.207317073171	0.219839115581	0.206974669112	0.267440167226
IGHV1-14*01	0.153422501967	0.132816169527	0.125861299757	0.16150190635
IGHV1-25*01	0	0.000630386092941	0.00061716155257	0.000786026884625
IGHV1-39*01	0.00708103855232	0.0130329234588	0.0106231100977	0.0148562212775
IGHV1-7*01	0.0357985837923	0.0348368659676	0.0645268428097	0.0624484267719
IGHV1-21*01	0.0900865460268	0.0831145522775	0.0909185545035	0.108944578841
