Gene	Memory	Background	Stimulated	Raw
IGHV1S2*01	0	4.05663056265e-05	1.96630925719e-05	3.63879087528e-05
IGHV1-37*01	0	0.000110635378981	0.000357868284808	0.000272909315646
IGHV1-32*01	0	6.63812273889e-05	0.000106180699888	0.000102340993367
IGHV1-10*01	0.10269121813	0.109363072123	0.115556062426	0.133797203362
IGHV1-20*01	0.237960339943	0.264671173214	0.249815658507	0.30655107441
IGHV1-30*01	0.0446175637394	0.048557867835	0.0501762796249	0.0587585127807
IGHV1-43*01	0	1.84392298302e-06	0	1.13712214852e-06
IGHV1-27*01	0.106232294618	0.118525525426	0.111395352038	0.136949305957
IGHV1-7*01	0.0417847025496	0.0473205955134	0.0833361189381	0.0771833029532
IGHV1-14*01	0.0856940509915	0.0534036974344	0.0402739462057	0.0558645369127
IGHV1-25*01	0	0.000291339831318	0.000204496162747	0.000297926002913
IGHV1-39*01	0.0113314447592	0.0168294850661	0.0136874787393	0.0182428506288
IGHV1-17*01	0.21954674221	0.210306791906	0.203707672735	0.246554235609
IGHV1-21*01	0.150141643059	0.130511024816	0.131363222545	0.155864195776
