Gene	Memory	Background	Stimulated	Raw
IGHV1S2*01	0	2.38290267332e-05	1.36772243441e-05	2.34186095981e-05
IGHV1-37*01	0	0.000214461240599	0.000211996977333	0.000261507807179
IGHV1-32*01	0	0.000119145133666	0.000143610855613	0.000160027165587
IGHV1-10*01	0.0792682926829	0.0781562290565	0.0824052766732	0.0977765981737
IGHV1-20*01	0.235772357724	0.257725817261	0.241621845263	0.305446973437
IGHV1-30*01	0.0528455284553	0.0610440092337	0.071070276998	0.0802243502799
IGHV1-43*01	0	2.97862834165e-06	3.41930608602e-06	3.90310159969e-06
IGHV1-27*01	0.14837398374	0.144850696254	0.146359977706	0.177581365032
IGHV1-7*01	0.0467479674797	0.0453198302182	0.0545071583173	0.0606073616399
IGHV1-14*01	0.0843495934959	0.0657740710403	0.0692135937933	0.0821388216146
IGHV1-25*01	0	0.000440836994564	0.000400058812065	0.000515209411159
IGHV1-39*01	0.0264227642276	0.0286871695584	0.0212851803855	0.0307837623167
IGHV1-17*01	0.189024390244	0.188445900663	0.18070690734	0.225622691071
IGHV1-21*01	0.137195121951	0.129195025691	0.132057020348	0.159322655748
