Gene	Memory	Background	Stimulated	Raw
IGHV1S2*01	0	4.7444817491e-05	3.05317541147e-05	4.57342486084e-05
IGHV1-37*01	0	0.000605619140914	0.00113185574182	0.00108581957986
IGHV1-32*01	0.000847457627119	0.000217687986135	0.000126488695618	0.000199165276198
IGHV1-10*01	0.0669491525424	0.0886799456338	0.0921426530786	0.108844561091
IGHV1-20*01	0.233898305085	0.246685142237	0.249235070517	0.29788191417
IGHV1-30*01	0.0525423728814	0.0574724192112	0.0494963350991	0.0636399445878
IGHV1-27*01	0.176271186441	0.143721515667	0.148353793243	0.175618039358
IGHV1-17*01	0.151694915254	0.175732813115	0.177420023161	0.212146426311
IGHV1-14*01	0.106779661017	0.0623396993115	0.0541284383662	0.0690616659954
IGHV1-25*01	0.000847457627119	0.000962850707905	0.000800368125721	0.00104746182297
IGHV1-39*01	0.0220338983051	0.0160112304674	0.0155123119298	0.0188661152001
IGHV1-7*01	0.0347457627119	0.0647454306454	0.0796202722124	0.0879159788088
IGHV1-21*01	0.153389830508	0.14277820106	0.132001858075	0.164107761692
