Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0.0061115355233	0.00654426305616	0.00623497165401	0.00741180885664
IGHV1-37*01	0	4.01762397718e-05	9.93925585556e-05	8.41977637074e-05
IGHV1S2*01	0	4.46402664131e-06	8.41013957009e-05	5.53299590077e-05
IGHV1-10*01	0.0328495034377	0.0451580935035	0.038759275046	0.0484401762861
IGHV1-20*01	0.192513368984	0.224437867445	0.214703217643	0.254741536922
IGHV1-30*01	0.0359052711994	0.0383772370354	0.036568815967	0.0434556686746
IGHV1-27*01	0.18563789152	0.167450103342	0.172568418397	0.197588094917
IGHV1-7*01	0.0550038197097	0.0556128438975	0.0974888087802	0.0911188198841
IGHV1-21*01	0.250572956455	0.217032047247	0.205551456674	0.244712380439
IGHV1-25*01	0	0.000214273278783	0.000240835814962	0.000267027193472
IGHV1-39*01	0.00840336134454	0.0129858534996	0.00989720515771	0.0131709358942
IGHV1-17*01	0.158899923606	0.169664260556	0.156401836469	0.18882190489
IGHV1-14*01	0.07410236822	0.0624785168718	0.0614016644431	0.0717773907354
