Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0	0.000138875832187	6.87922686979e-05	0.000131686412624
IGHV1-37*01	0	0.00052772816231	0.000507639500046	0.000644422870287
IGHV1S2*01	0	8.54620505764e-06	1.18607359824e-05	1.26082735491e-05
IGHV1-10*01	0.260162601626	0.24949363735	0.270213659298	0.321928449449
IGHV1-20*01	0.166214995483	0.160130244165	0.157005306493	0.196931426402
IGHV1-30*01	0.0171635049684	0.0180303561204	0.0192903010018	0.0231277764469
IGHV1-43*01	0	2.13655126441e-06	0	1.40091928323e-06
IGHV1-27*01	0.112014453478	0.120452350634	0.118443681667	0.148323730032
IGHV1-7*01	0.0551038843722	0.0575779200246	0.105297241904	0.099704826307
IGHV1-21*01	0.111111111111	0.124770320739	0.1228582476	0.153798522591
IGHV1-25*01	0	0.000491406790815	0.000630991154263	0.000694855964484
IGHV1-39*01	0.00722673893406	0.00911239114271	0.00796567028577	0.0106469865526
IGHV1-17*01	0.0731707317073	0.10190922221	0.0815117219654	0.114522349566
IGHV1-14*01	0.19783197832	0.157354864073	0.116194886125	0.170797277173
