Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0.00472813238771	0.00857495268992	0.00741500925069	0.00944647154004
IGHV1-37*01	0	0.000194309272776	8.67252543941e-05	0.000162270676761
IGHV1S2*01	0	3.80170316302e-05	1.08406567993e-05	2.7817830302e-05
IGHV1-10*01	0.063829787234	0.0940668085969	0.0890523820537	0.108556764601
IGHV1-20*01	0.132387706856	0.202068971344	0.190918420444	0.232770331357
IGHV1-30*01	0.00472813238771	0.00730349418762	0.00912421947271	0.00984519377437
IGHV1-27*01	0.267139479905	0.214982089754	0.208180359621	0.25078469463
IGHV1-17*01	0.0449172576832	0.0681222965666	0.0714869044866	0.0830246326887
IGHV1-14*01	0.0992907801418	0.0617945728575	0.0456608464385	0.0628497512622
IGHV1-25*01	0	0.000840598810489	0.000607076780759	0.00084844382421
IGHV1-39*01	0.0141843971631	0.0163008583401	0.0135544345513	0.0175762324458
IGHV1-7*01	0.0567375886525	0.0462244863477	0.0840873612396	0.0791927265646
IGHV1-21*01	0.312056737589	0.279488544201	0.27981541975	0.33208462184
