Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0.00171969045572	0.00235163342832	0.00156687479461	0.00244669925646
IGHV1-37*01	0.000859845227859	0.000377519747691	0.000859677949392	0.00077229593723
IGHV1S2*01	0	3.67033088033e-05	0	2.30045598324e-05
IGHV1-10*01	0.0937231298366	0.120316067922	0.123580676964	0.151992769995
IGHV1-20*01	0.220120378332	0.206566221945	0.206940519224	0.257619849649
IGHV1-30*01	0.0163370593293	0.0167655471284	0.0157607624055	0.0202785194923
IGHV1-27*01	0.205503009458	0.185666309246	0.195704239238	0.237459639321
IGHV1-17*01	0.0739466895959	0.0998959199029	0.109604995071	0.130633036191
IGHV1-21*01	0.200343938091	0.204287995134	0.203698981268	0.254134658834
IGHV1-25*01	0.000859845227859	0.00106701762021	0.00104633585278	0.00131947582467
IGHV1-39*01	0.0378331900258	0.0367819587507	0.0234926059809	0.0375845212176
IGHV1-7*01	0.0395528804815	0.0470300469016	0.062051922445	0.068091853921
IGHV1-14*01	0.109200343938	0.0788570589639	0.0556924088071	0.0836265045393
