Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0	0.000109621954424	0.000220544045403	0.000178926201749
IGHV1-37*01	0	0.000109621954424	0.000130488560197	0.000133499342238
IGHV1S2*01	0	5.40601419079e-05	1.83786704502e-05	4.07914656837e-05
IGHV1-10*01	0.0548387096774	0.047940834178	0.0463987914186	0.0528666666049
IGHV1-20*01	0.267741935484	0.270677628862	0.292492864481	0.314039588117
IGHV1-30*01	0.0629032258065	0.076071629688	0.0806419302015	0.0874967668128
IGHV1-43*01	0	3.0033412171e-06	0	1.85415753108e-06
IGHV1-27*01	0.106451612903	0.080560123137	0.0867785682648	0.0932984257275
IGHV1-17*01	0.225806451613	0.250875098547	0.249760617817	0.280377358141
IGHV1-21*01	0.138709677419	0.118759620077	0.107590574683	0.127322216423
IGHV1-25*01	0	0.00011412696625	8.4541884071e-05	0.000113103609396
IGHV1-39*01	0.00967741935484	0.0158276082141	0.0119718659313	0.0157862972196
IGHV1-7*01	0.0258064516129	0.0572752186808	0.0687233624145	0.0699314054421
IGHV1-14*01	0.108064516129	0.0816218042572	0.0551874716279	0.0779163348497
