Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0.000967117988395	0.00220007376466	0.00246609124538	0.00274399693693
IGHV1-37*01	0.000967117988395	0.000857728563219	0.00123532061461	0.00122418467998
IGHV1S2*01	0	2.78761783046e-05	2.50249111616e-05	3.12557790633e-05
IGHV1-10*01	0.209864603482	0.215448549152	0.201245785577	0.245033586939
IGHV1-20*01	0.140232108317	0.129587775653	0.140073527739	0.158210241998
IGHV1-30*01	0.0261121856867	0.030374312745	0.0360745469354	0.0388939100719
IGHV1-43*01	0	0	2.27499192378e-06	1.30232412764e-06
IGHV1-27*01	0.07833655706	0.100058325542	0.117052884462	0.127212323112
IGHV1-17*01	0.073500967118	0.113275922702	0.105800774407	0.128811577141
IGHV1-21*01	0.117988394584	0.135574721024	0.148386348228	0.166580279166
IGHV1-25*01	0.000967117988395	0.00172403441207	0.00126717050154	0.00176725384121
IGHV1-39*01	0.0106382978723	0.00735287810819	0.00883606863196	0.00949264056635
IGHV1-7*01	0.0174081237911	0.0309511352038	0.0399465831896	0.0415597675612
IGHV1-14*01	0.323017408124	0.232566666953	0.197587598564	0.252529764618
