Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0.00394632991318	0.00147418841095	0.0015148375965	0.00181647537975
IGHV1-37*01	0.000789265982636	0.000323838109945	0.000798176760489	0.000637238264772
IGHV1S2*01	0	6.28342601387e-05	1.01894905594e-05	5.02171458652e-05
IGHV1-10*01	0.0465666929755	0.0444914895828	0.0470109129444	0.0555540163327
IGHV1-20*01	0.240726124704	0.275748150619	0.252373302176	0.324624410381
IGHV1-30*01	0.0615627466456	0.0604223912303	0.0637386599461	0.0754105684581
IGHV1-27*01	0.114443567482	0.112188154775	0.113840385027	0.137650391694
IGHV1-17*01	0.225730071034	0.240147708845	0.228889922933	0.287375409529
IGHV1-14*01	0.116022099448	0.0725252364139	0.0660245023283	0.0849743373068
IGHV1-25*01	0.00157853196527	0.000770928037855	0.000706471345454	0.000903908625574
IGHV1-39*01	0.0126282557222	0.0164746596679	0.0186977151766	0.0212505108296
IGHV1-7*01	0.0284135753749	0.0403250947951	0.0740436313986	0.0664875011256
IGHV1-21*01	0.147592738753	0.135045325252	0.132351292877	0.163382349885
