Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0.000791139240506	0.00114657961425	0.0011827051309	0.00147431739105
IGHV1-37*01	0.000791139240506	0.00110641281248	0.00129851898645	0.00152194918368
IGHV1S2*01	0	1.82576371696e-05	1.40380430968e-05	2.04136254145e-05
IGHV1-10*01	0.0332278481013	0.0445559377488	0.0504878219976	0.0600228632605
IGHV1-20*01	0.266613924051	0.275584426966	0.251831964624	0.331993594658
IGHV1-30*01	0.0482594936709	0.0583368022844	0.0571839685548	0.0728516927432
IGHV1-27*01	0.102848101266	0.105624082554	0.114020495543	0.138397575769
IGHV1-17*01	0.206487341772	0.214724419225	0.20793500386	0.266200479947
IGHV1-21*01	0.1875	0.147189419334	0.140984066821	0.181313820932
IGHV1-25*01	0	0.000682835630144	0.00116515757703	0.00117264937103
IGHV1-39*01	0.0142405063291	0.0205471448707	0.0165929669404	0.023371332919
IGHV1-7*01	0.0490506329114	0.0565986752258	0.0886046185162	0.0921516414823
IGHV1-14*01	0.0901898734177	0.0738850060981	0.0686986734049	0.0896248882921
