Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0.00119976004799	0.00135844617642	0.00124043981649	0.00156536449606
IGHV1-37*01	0	0.000185106951512	0.000190723166064	0.000225799572414
IGHV1S2*01	0	1.19423839685e-05	1.92201640219e-05	1.79206009853e-05
IGHV1-10*01	0.0371925614877	0.0447600551141	0.0447903745419	0.0536506952297
IGHV1-20*01	0.252549490102	0.251964895362	0.243720550643	0.297263345024
IGHV1-30*01	0.0581883623275	0.0703212352008	0.0681310460352	0.0830153920042
IGHV1-43*01	0	0	4.4354224666e-05	2.68809014779e-05
IGHV1-27*01	0.119376124775	0.122515424335	0.127481434061	0.14986550589
IGHV1-17*01	0.188962207558	0.195186323582	0.211754460926	0.244215678017
IGHV1-14*01	0.0911817636473	0.0649964247488	0.0565117176469	0.0726868536263
IGHV1-25*01	0.00119976004799	0.000610554380392	0.000408058866927	0.000611988523647
IGHV1-39*01	0.0197960407918	0.0167730782838	0.0150922641797	0.0190863360794
IGHV1-7*01	0.0473905218956	0.0593954466676	0.0651327004478	0.0748167170534
IGHV1-21*01	0.182963407319	0.171921066813	0.16548265528	0.202310144673
