Gene	Memory	Background	Stimulated	Raw
IGHV1S2*01	0	7.65714373224e-05	7.03687675262e-06	4.98419782734e-05
IGHV1-37*01	0.00139470013947	0.000731257226429	0.000330733207373	0.000641149084154
IGHV1-32*01	0	7.65714373224e-05	4.22212605157e-05	7.24974229432e-05
IGHV1-10*01	0.0753138075314	0.087965267196	0.10106714236	0.116763896283
IGHV1-20*01	0.291492329149	0.276778945918	0.277168501532	0.341116233759
IGHV1-30*01	0.0529986052999	0.0593505210686	0.0534485973745	0.0693301917783
IGHV1-27*01	0.121338912134	0.125492928628	0.112157260122	0.14595543674
IGHV1-17*01	0.177126917713	0.208147966645	0.222337157876	0.265467438462
IGHV1-21*01	0.167364016736	0.128712757567	0.123043308458	0.154786529073
IGHV1-25*01	0	0.000490057198864	0.000221661617708	0.000432718993192
IGHV1-39*01	0.0111576011158	0.0177186305964	0.0175816365664	0.0217718823276
IGHV1-7*01	0.0195258019526	0.0275580602923	0.044233807267	0.0447173166891
IGHV1-14*01	0.0822873082287	0.0669004647886	0.0483609354824	0.070381404411
