Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0	0.00239986806413	0.00299641599114	0.00326470556493
IGHV1-37*01	0.000909090909091	0.000924119811423	0.00101213640768	0.00116737956564
IGHV1S2*01	0	5.68689114722e-06	2.46112196398e-05	1.79873584845e-05
IGHV1-10*01	0.305454545455	0.232300973027	0.216387995878	0.27195806787
IGHV1-20*01	0.0972727272727	0.113399452921	0.116214179139	0.139015300047
IGHV1-30*01	0.01	0.0268449696604	0.031834612604	0.0354764671389
IGHV1-43*01	0	2.84344557361e-06	9.22920736491e-06	7.19494339378e-06
IGHV1-27*01	0.0672727272727	0.0886159813015	0.109956776546	0.11975983279
IGHV1-17*01	0.0954545454545	0.115409768942	0.114069926628	0.13900990384
IGHV1-14*01	0.265454545455	0.220756583998	0.187878974327	0.247943145557
IGHV1-25*01	0.000909090909091	0.00110894377371	0.00124286659181	0.00142459879197
IGHV1-39*01	0.00454545454545	0.01383051927	0.00557136484595	0.0119777820148
IGHV1-7*01	0.0263636363636	0.0490380623624	0.0694036393841	0.0714619765229
IGHV1-21*01	0.126363636364	0.135362226532	0.143397271231	0.168653070622
