Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0.0019483682416	0.00169093616845	0.00141098780335	0.00182610491617
IGHV1-37*01	0	0.000258552930956	0.000165340421009	0.000238232052333
IGHV1S2*01	0	2.58552930956e-05	2.36200601441e-05	2.96511996466e-05
IGHV1-10*01	0.0457866536775	0.0492052082902	0.0506575700428	0.060831992213
IGHV1-20*01	0.271310277642	0.267946158938	0.262034731434	0.319742177707
IGHV1-30*01	0.0496833901607	0.056193894014	0.0556712385987	0.067659947773
IGHV1-43*01	0	0	2.48632212043e-06	2.04491032046e-06
IGHV1-27*01	0.14661471018	0.135155959128	0.13258064075	0.161420108421
IGHV1-17*01	0.193375547979	0.217541265048	0.221830902746	0.267049951024
IGHV1-14*01	0.0915733073551	0.0698816861788	0.0613674025766	0.0774530232977
IGHV1-25*01	0.0014612761812	0.000667066561867	0.000544504544375	0.000707538970878
IGHV1-39*01	0.0116902094496	0.016780085219	0.015193914478	0.0190657213728
IGHV1-7*01	0.03653190453	0.0393233152691	0.0698855421612	0.0728018747738
IGHV1-21*01	0.150024354603	0.145330016961	0.128631118062	0.162291240218
