Gene	Memory	Background	Stimulated	Raw
IGHV1S2*01	0	5.33394720515e-05	1.45772063513e-05	3.90826519924e-05
IGHV1-37*01	0.000718907260963	0.00166334932582	0.00167759349759	0.00200337674113
IGHV1-32*01	0.000718907260963	6.03578236372e-05	0.000129980089966	0.000116466302937
IGHV1-10*01	0.146657081237	0.128282833954	0.143672945798	0.163128644457
IGHV1-20*01	0.233644859813	0.220172707596	0.215321129782	0.259982490972
IGHV1-30*01	0.0618260244428	0.069509754105	0.0709666995869	0.083934685072
IGHV1-27*01	0.0632638389648	0.0699112038157	0.0763384001273	0.0875154376475
IGHV1-7*01	0.0273184759166	0.0450058813786	0.0526273592297	0.0586997983335
IGHV1-14*01	0.158159597412	0.149125934494	0.122703634462	0.160927509497
IGHV1-25*01	0	0.000635862653667	0.000498054550336	0.00067378492035
IGHV1-39*01	0.00718907260963	0.00981867386843	0.00971692280033	0.0116739881501
IGHV1-17*01	0.170381020848	0.212939594452	0.209124602316	0.251961167477
IGHV1-21*01	0.130122214234	0.0928205070619	0.0972081005536	0.113643753811
