Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0	5.99143225188e-05	0.000178983605567	0.000152341994202
IGHV1-37*01	0.00248601615911	0.00213195130963	0.000878646790963	0.00184771230591
IGHV1S2*01	0	0.000109842924618	1.39467744597e-05	7.54168288128e-05
IGHV1-10*01	0.295835922933	0.294870834706	0.291887393743	0.365460902408
IGHV1-20*01	0.147917961467	0.143447370261	0.157045329341	0.187315794396
IGHV1-30*01	0.011187072716	0.0171629569715	0.0166268796184	0.0210639202874
IGHV1-27*01	0.116842759478	0.104535514215	0.114737789018	0.136659818819
IGHV1-17*01	0.0845245494096	0.105424243332	0.100054159974	0.127891858301
IGHV1-14*01	0.192666252331	0.160884934544	0.136729527878	0.184324762965
IGHV1-25*01	0	0.000861268386208	0.000671769636477	0.000951760379618
IGHV1-39*01	0.0174021131137	0.0143220195121	0.0119593590992	0.0162960683699
IGHV1-7*01	0.0441267868241	0.0545370120727	0.056121820426	0.0690576818073
IGHV1-21*01	0.0870105655687	0.101652137443	0.113094394094	0.134035313176
