Gene	Memory	Background	Stimulated	Raw
IGHV1S2*01	0	1.15992556592e-05	0.000139131983382	7.47100072089e-05
IGHV1-37*01	0	0.000235299186229	0.000194784776735	0.000277868798742
IGHV1-32*01	0	0.00015741846966	0.000175306299061	0.000207090897175
IGHV1-10*01	0.0948509485095	0.0948073446487	0.109054431215	0.125940100924
IGHV1-20*01	0.208672086721	0.220034565782	0.191181258365	0.263253162068
IGHV1-30*01	0.079945799458	0.0947079224573	0.0966188145398	0.12
IGHV1-43*01	0	1.65703652274e-06	2.78263966764e-06	2.62140376171e-06
IGHV1-27*01	0.0718157181572	0.0671729465589	0.0841553714685	0.092420211023
IGHV1-7*01	0.0379403794038	0.0543226283251	0.0659958649975	0.0738816436202
IGHV1-14*01	0.176151761518	0.138919313921	0.133630704759	0.172049282391
IGHV1-25*01	0	0.000185588090547	0.000269916047761	0.000273936693099
IGHV1-39*01	0.00542005420054	0.0116406815723	0.011453344872	0.0145697621076
IGHV1-17*01	0.227642276423	0.216163728465	0.198730559784	0.26371452913
IGHV1-21*01	0.0975609756098	0.101639306232	0.108397728253	0.131021692116
