Gene	Memory	Background	Stimulated	Raw
IGHV1S2*01	0	1.68494835633e-05	0.00013530102017	0.000105306204115
IGHV1-37*01	0.000807102502018	0.0018096345347	0.00124968942266	0.00182530753799
IGHV1-32*01	0	0.000128056075081	0.000132841001621	0.000161469512976
IGHV1-10*01	0.114608555287	0.124278420866	0.127564261835	0.154752732257
IGHV1-20*01	0.199354317998	0.203349677332	0.194530886763	0.243371413227
IGHV1-30*01	0.0581113801453	0.0740501103641	0.0685188966325	0.0870443532181
IGHV1-27*01	0.0387409200969	0.0447353788606	0.0547477127978	0.0619463745707
IGHV1-7*01	0.0177562550444	0.0278387167433	0.0784893518097	0.0703375239352
IGHV1-14*01	0.301049233253	0.223734182547	0.169168095527	0.235045202688
IGHV1-25*01	0.000807102502018	0.00055603295759	0.000457563450028	0.000614286190671
IGHV1-39*01	0.00645682001614	0.0129302936865	0.00856578458602	0.0127789078694
IGHV1-17*01	0.158999192897	0.187143844041	0.194415265891	0.234996059793
IGHV1-21*01	0.103309120258	0.0994288025072	0.102024349264	0.123915565486
