Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0.000903342366757	8.37292109183e-05	9.12756753585e-05	0.000108017302115
IGHV1-37*01	0	0.000231357030169	0.000472677604535	0.000403049634756
IGHV1S2*01	0	2.42374031606e-05	8.14961387129e-05	5.80391474049e-05
IGHV1-10*01	0.0307136404697	0.0456985219591	0.0456639164436	0.0557159693102
IGHV1-20*01	0.255645889792	0.281391843893	0.260526856238	0.333173725678
IGHV1-30*01	0.0794941282746	0.0790073241026	0.0746048252234	0.094212046025
IGHV1-43*01	0	2.20340028732e-06	3.25984554852e-06	3.22439707805e-06
IGHV1-27*01	0.0957542908762	0.0841015855668	0.0898152645528	0.105247545025
IGHV1-7*01	0.0442637759711	0.055920095892	0.0930392518002	0.0866476104799
IGHV1-21*01	0.13369467028	0.108213394911	0.104800774539	0.130318844505
IGHV1-25*01	0	0.000136610817814	0.000205370269557	0.000201524817378
IGHV1-39*01	0.0135501355014	0.0126210768458	0.0117876015034	0.0149821610232
IGHV1-17*01	0.262872628726	0.265060240964	0.25278472306	0.317453177724
IGHV1-14*01	0.0831074977416	0.067507778003	0.0661227071061	0.0814240872135
