Gene	Memory	Background	Stimulated	Raw
IGHV1S2*01	0	3.3866791748e-05	4.11725370659e-05	4.43023554387e-05
IGHV1-37*01	0.00316205533597	0.000970283583581	0.000895857616848	0.00107681847607
IGHV1-32*01	0	0.000147320544104	0.000176048089523	0.000190771367297
IGHV1-10*01	0.0442687747036	0.0490408077907	0.0494638341854	0.0574646756525
IGHV1-20*01	0.275889328063	0.279473845523	0.239027873808	0.300263282569
IGHV1-30*01	0.0640316205534	0.0678792107006	0.066561795009	0.0783383181018
IGHV1-27*01	0.105138339921	0.0841708308709	0.0929150582165	0.103604222647
IGHV1-17*01	0.258498023715	0.269821809875	0.239467994031	0.295525642927
IGHV1-21*01	0.121739130435	0.110287207327	0.111077826033	0.129147695012
IGHV1-25*01	0	0.000259080956872	0.00032228158324	0.000343569287076
IGHV1-39*01	0.0102766798419	0.0121124580687	0.0120124426246	0.0140818201216
IGHV1-7*01	0.0347826086957	0.0587487236453	0.116748278207	0.105518265228
IGHV1-14*01	0.0822134387352	0.0670545543215	0.0712895380583	0.0807668104836
