Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0.00322580645161	0.00176111857713	0.00132431358665	0.00199439333777
IGHV1-37*01	0.0010752688172	0.00131962604127	0.00142971813742	0.00176091942684
IGHV1S2*01	0	5.33672296101e-05	8.10804236722e-05	8.54974885113e-05
IGHV1-10*01	0.0279569892473	0.0440789058748	0.0514644475856	0.0608955861922
IGHV1-20*01	0.229032258065	0.25479941199	0.255419550652	0.326723719798
IGHV1-30*01	0.0698924731183	0.0711749038177	0.0690670075648	0.0898808789799
IGHV1-43*01	0	7.27734949228e-06	0	4.93254741411e-06
IGHV1-27*01	0.102150537634	0.102358346392	0.110704507801	0.136003485667
IGHV1-17*01	0.195698924731	0.198482430053	0.205625359794	0.258524675068
IGHV1-21*01	0.217204301075	0.178394519671	0.165287849017	0.220432255572
IGHV1-25*01	0	0.00184116942155	0.0015837709424	0.00221142542399
IGHV1-39*01	0.0118279569892	0.0154934770691	0.0156404137264	0.0199620193849
IGHV1-7*01	0.0268817204301	0.0418859978944	0.0443807212374	0.0552017822938
IGHV1-14*01	0.115053763441	0.0883494486195	0.0779912595303	0.106743614406
