Gene	Memory	Background	Stimulated	Raw
IGHV1S2*01	0	2.14305614093e-05	4.02648275227e-05	3.76968719136e-05
IGHV1-37*01	0	0.000457185310065	0.000569459703536	0.000610689325
IGHV1-32*01	0	0.000157157450335	0.000166811428308	0.000192254046759
IGHV1-10*01	0.032904148784	0.0428254052162	0.04743771894	0.0534503946862
IGHV1-20*01	0.238912732475	0.253837856372	0.233794844952	0.285893076593
IGHV1-30*01	0.0572246065808	0.0790430539979	0.0733970284557	0.0894697557997
IGHV1-43*01	0	0	5.75211821753e-06	3.76968719136e-06
IGHV1-27*01	0.103004291845	0.0875366998364	0.0946223446784	0.107571793693
IGHV1-17*01	0.214592274678	0.248523077143	0.232397080225	0.282063074406
IGHV1-21*01	0.155937052933	0.119818268839	0.128605859108	0.146678528616
IGHV1-25*01	0	0.000142870409395	0.000161059310091	0.000180944985185
IGHV1-39*01	0.00858369098712	0.011572503161	0.0130227956445	0.0145849197434
IGHV1-7*01	0.0615164520744	0.0749569602892	0.0961351517696	0.102301770999
IGHV1-14*01	0.127324749642	0.0811075314136	0.07964382884	0.0942007132248
