Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0	0.00180752225317	0.00153459653734	0.00197517589584
IGHV1-37*01	0.00227790432802	0.000958298435948	0.00151055586052	0.00145157897197
IGHV1S2*01	0	0.000101283574531	2.40406768252e-05	7.47995605526e-05
IGHV1-10*01	0.0751708428246	0.100781052181	0.0907495482356	0.112898249223
IGHV1-20*01	0.162870159453	0.166198554761	0.155543179059	0.189595848624
IGHV1-30*01	0.0113895216401	0.0329794900762	0.0304194697428	0.037423155139
IGHV1-43*01	0	0	4.00677947086e-06	2.33748626727e-06
IGHV1-27*01	0.110478359909	0.132564616973	0.143683111825	0.162607232183
IGHV1-17*01	0.0808656036446	0.0841160086481	0.0793061860668	0.0963254715879
IGHV1-21*01	0.184510250569	0.179143374691	0.172327578262	0.207080245904
IGHV1-25*01	0.00113895216401	0.00184647747414	0.00215564735533	0.00236086112994
IGHV1-39*01	0.00911161731207	0.0123332229602	0.0113151452257	0.0139734929057
IGHV1-7*01	0.0968109339408	0.101606902865	0.154785897739	0.150859026203
IGHV1-14*01	0.265375854214	0.185563195107	0.156641036634	0.201194455483
