Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0	0.000125115992952	7.79028551396e-05	0.000118526127603
IGHV1-37*01	0	0.00101135427636	0.000886144977213	0.00115316044981
IGHV1S2*01	0	2.6065831865e-05	2.27216660824e-05	2.96315319008e-05
IGHV1-10*01	0.10401891253	0.0892285556401	0.0934055233124	0.1129578689
IGHV1-20*01	0.248226950355	0.266398014826	0.268433763097	0.329544612741
IGHV1-30*01	0.0614657210402	0.0628082284618	0.0607415053428	0.0756986868293
IGHV1-43*01	0	0	3.24595229749e-06	2.46929432507e-06
IGHV1-27*01	0.0449172576832	0.0495407200425	0.0567197704463	0.0664462409932
IGHV1-17*01	0.245862884161	0.249538634776	0.264908658902	0.318817998192
IGHV1-14*01	0.148936170213	0.11645171044	0.0941131409133	0.126141431302
IGHV1-25*01	0	0.000568235134656	0.000379776418806	0.000558060517465
IGHV1-39*01	0.00472813238771	0.0153684144676	0.0160447422065	0.0194555699872
IGHV1-7*01	0.0283687943262	0.0339898447519	0.0392922525611	0.045911589386
IGHV1-21*01	0.113475177305	0.114945105358	0.104970851348	0.133828344536
