Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0	0.000125600527522	7.40818628482e-05	0.000133377256767
IGHV1-37*01	0.000683994528044	0.000442017241088	0.000308276138949	0.000498156019251
IGHV1S2*01	0	4.10617109207e-05	9.55895004493e-06	3.3746052917e-05
IGHV1-10*01	0.0287277701778	0.0429964421235	0.0470372034336	0.0598333587768
IGHV1-20*01	0.256497948016	0.262693503313	0.257398627335	0.345898649354
IGHV1-30*01	0.0800273597811	0.0914202762729	0.0832369472537	0.116120168087
IGHV1-27*01	0.106019151847	0.101845120057	0.117694572428	0.145879365896
IGHV1-17*01	0.224350205198	0.218373424861	0.22021431166	0.291684811866
IGHV1-14*01	0.0868673050616	0.0738579409726	0.0615070640641	0.0898785945572
IGHV1-25*01	0	0.000248785660284	0.000236584013612	0.000324604889964
IGHV1-39*01	0.00683994528044	0.0117533109024	0.0153158277095	0.0180461035361
IGHV1-7*01	0.0383036935705	0.0505469661434	0.0624820769687	0.0753276179304
IGHV1-21*01	0.171682626539	0.145655550215	0.134484868182	0.186180187853
