Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0.00363901018923	0.00277634738155	0.00286202795123	0.00357189347829
IGHV1-37*01	0.00218340611354	0.00207838295602	0.00075267618198	0.00179284990158
IGHV1S2*01	0	4.0326833475e-05	9.9117851125e-05	8.87549456228e-05
IGHV1-10*01	0.27365356623	0.232236029854	0.225412578055	0.289459462658
IGHV1-20*01	0.117176128093	0.127318017409	0.129928015661	0.16280221059
IGHV1-30*01	0.0160116448326	0.0246210828685	0.0269724452374	0.0326874603068
IGHV1-43*01	0	3.10206411346e-06	6.19486569531e-06	5.91699637485e-06
IGHV1-27*01	0.0902474526929	0.0876860462952	0.102840965408	0.12059824778
IGHV1-17*01	0.080058224163	0.110210133823	0.120700763207	0.146189257101
IGHV1-14*01	0.272925764192	0.232325989714	0.202476087818	0.274580189107
IGHV1-25*01	0.000727802037846	0.00143005155631	0.00074028645059	0.00137471549109
IGHV1-39*01	0.0211062590975	0.0114155959375	0.00921486272178	0.0129799177143
IGHV1-7*01	0.018922852984	0.0417661912236	0.0555617504213	0.0617911931426
IGHV1-21*01	0.103347889374	0.126092702084	0.122432228169	0.157297431629
