Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0.00100908173562	0.00014742014742	0.000219459315959	0.000249440444408
IGHV1-37*01	0	0.000671580671581	0.000447767797885	0.000726748105601
IGHV1S2*01	0	2.34000234e-05	1.76983319322e-05	2.69665345306e-05
IGHV1-10*01	0.0842583249243	0.0891143091143	0.0937551435777	0.121631205674
IGHV1-20*01	0.211402623613	0.218832338832	0.202118490332	0.277745867379
IGHV1-30*01	0.109485368315	0.0910424710425	0.0915994867484	0.121214572715
IGHV1-43*01	0	4.68000468e-06	3.53966638644e-06	5.39330690613e-06
IGHV1-27*01	0.135721493441	0.136131976132	0.132365824521	0.177675754389
IGHV1-17*01	0.179112008073	0.21162045162	0.206854563957	0.277265863064
IGHV1-14*01	0.0822401614531	0.0449374049374	0.0437874430335	0.0586252460696
IGHV1-25*01	0	0.00047502047502	0.000502632626875	0.000653938462368
IGHV1-39*01	0.018668012109	0.0203790803791	0.0194681651254	0.0263651808106
IGHV1-7*01	0.077194752775	0.0647806247806	0.0808512897659	0.0982620068495
IGHV1-21*01	0.100908173562	0.121839241839	0.128008495199	0.166480597578
