Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0	8.52287254896e-05	0.000124058984408	0.000129991041158
IGHV1-37*01	0	0.000528418098036	0.000738714861702	0.000786972789713
IGHV1S2*01	0	1.70457450979e-05	5.07514027124e-05	4.21592565918e-05
IGHV1-10*01	0.0671834625323	0.0891947021824	0.0958806778132	0.114163753579
IGHV1-20*01	0.250645994832	0.250328130593	0.237849268334	0.30118221582
IGHV1-30*01	0.0348837209302	0.0437621095814	0.0435841768404	0.0538725033815
IGHV1-27*01	0.134366925065	0.132042023444	0.137423520456	0.166079364801
IGHV1-17*01	0.198966408269	0.194605589868	0.205565737164	0.246937305672
IGHV1-14*01	0.077519379845	0.0720523645289	0.059322750726	0.080787675444
IGHV1-25*01	0	0.000363642562089	0.000389094087462	0.000467265093892
IGHV1-39*01	0.0297157622739	0.0215969590391	0.0181295288578	0.0243750768528
IGHV1-7*01	0.0542635658915	0.055881634346	0.0461330250656	0.0629262037346
IGHV1-21*01	0.152454780362	0.139542151287	0.154808695407	0.181548298698
