Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0	0.000112855475423	0.000155817742447	0.00015987374249
IGHV1-37*01	0.000784929356358	0.000395767146689	0.000814626092091	0.000726698829502
IGHV1S2*01	0	1.8551585001e-05	0	1.0259277593e-05
IGHV1-10*01	0.236263736264	0.244378483253	0.253310443616	0.292582627794
IGHV1-20*01	0.151491365777	0.144620426841	0.153429903885	0.175312245388
IGHV1-30*01	0.0274725274725	0.0366780295125	0.0336620996577	0.0412234872481
IGHV1-43*01	0	1.54596541675e-06	2.73364460433e-06	2.56481939824e-06
IGHV1-27*01	0.0989010989011	0.0978951680851	0.107525176867	0.120956027881
IGHV1-7*01	0.0337519623234	0.0546931645139	0.0697967808601	0.0737206039637
IGHV1-14*01	0.226059654631	0.190694834157	0.171955813369	0.211843823017
IGHV1-25*01	0.00156985871272	0.000513260518362	0.000303434551081	0.000472781709076
IGHV1-39*01	0.00706436420722	0.0113674837094	0.00989032617847	0.0124368092621
IGHV1-17*01	0.125588697017	0.118812080174	0.109559008452	0.133693775953
IGHV1-21*01	0.0910518053375	0.0998183490635	0.0895938350847	0.110891676563
