Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0.0027027027027	0.00294287119668	0.00364176642076	0.00382750025045
IGHV1-37*01	0.00135135135135	0.00110463073572	0.00117173951762	0.00131561113305
IGHV1S2*01	0	8.15121916942e-05	3.28087064933e-05	6.33496962161e-05
IGHV1-10*01	0.0459459459459	0.0438029653573	0.0416694007255	0.0489339572051
IGHV1-20*01	0.248648648649	0.238071815052	0.234774416708	0.27144902854
IGHV1-30*01	0.0432432432432	0.0601756728269	0.0651698084909	0.0722805301338
IGHV1-27*01	0.0932432432432	0.115963741129	0.13024587782	0.142149352065
IGHV1-17*01	0.228378378378	0.199291687162	0.204468545824	0.232079402215
IGHV1-14*01	0.1	0.094964514089	0.0741898592975	0.0959453247924
IGHV1-25*01	0	0.000834797273558	0.000775691560663	0.000925200214505
IGHV1-39*01	0.0189189189189	0.0220335886445	0.0141616438099	0.0203823964453
IGHV1-7*01	0.0418918918919	0.0458604455063	0.0669203873302	0.0659426140147
IGHV1-21*01	0.175675675676	0.174871758836	0.162778053788	0.19332117412
