Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0.00815660685155	0.0110865098202	0.00881896162185	0.0120351017871
IGHV1-37*01	0	0.000129422259036	0.000110118358249	0.000145901588785
IGHV1S2*01	0	1.99111167747e-05	5.50591791246e-05	4.62614793709e-05
IGHV1-10*01	0.0734094616639	0.0969830675863	0.0939290609942	0.115586085496
IGHV1-20*01	0.166938553562	0.17969583778	0.17478821202	0.214614119952
IGHV1-30*01	0.00380641653072	0.00588771723028	0.00660520290257	0.00759044119217
IGHV1-43*01	0	1.99111167747e-06	1.89859238361e-06	2.37238355748e-06
IGHV1-27*01	0.223491027732	0.226202233231	0.205547307226	0.261212477789
IGHV1-7*01	0.05274605764	0.0682811927555	0.112045429519	0.110204333396
IGHV1-21*01	0.319738988581	0.284382516447	0.278147581383	0.340750195129
IGHV1-25*01	0.00108754758021	0.000459946797496	0.000598056600836	0.000646474519414
IGHV1-39*01	0.0135943447526	0.0125519680148	0.0123902138954	0.0151144556447
IGHV1-17*01	0.0543773790103	0.0596238391819	0.0599974179144	0.0724964829414
IGHV1-14*01	0.0826536160957	0.0546938466685	0.0469654797933	0.0612751087145
