Gene	Memory	Background	Stimulated	Raw
IGHV1S2*01	0	4.32457366911e-05	1.20230361372e-05	3.55622992212e-05
IGHV1-37*01	0	0.00030992777962	0.000168322505921	0.000301094133406
IGHV1-32*01	0	0.000320739213793	0.000316606618281	0.000395926931329
IGHV1-10*01	0.0462962962963	0.0486874918914	0.0552779124803	0.0644483694686
IGHV1-20*01	0.248677248677	0.293663778812	0.283130477996	0.359176851314
IGHV1-30*01	0.0582010582011	0.0675714635799	0.0724307773694	0.0870067212746
IGHV1-43*01	0	0	8.01535742483e-06	4.74163989616e-06
IGHV1-27*01	0.0939153439153	0.069766184717	0.0856280633694	0.0960442869166
IGHV1-17*01	0.246031746032	0.276037537299	0.259372958589	0.333607558174
IGHV1-14*01	0.113756613757	0.076966599876	0.0584359633057	0.0845790016477
IGHV1-25*01	0	0.000111718153119	5.61075019738e-05	0.000106686897664
IGHV1-39*01	0.0119047619048	0.017082065993	0.0154816628661	0.0203084436752
IGHV1-7*01	0.0436507936508	0.0412708480489	0.0537549945696	0.0588081888121
IGHV1-21*01	0.137566137566	0.108168398899	0.115926114435	0.139145793573
