Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0	0.000111095090306	0.000152368617779	0.000160074149032
IGHV1-37*01	0.000587199060482	0.00130004892911	0.00171097260381	0.00182014382047
IGHV1S2*01	0	7.09117597699e-06	3.49178082409e-05	2.79849910896e-05
IGHV1-10*01	0.388725778039	0.37550376896	0.390623933618	0.450951265817
IGHV1-20*01	0.0927774515561	0.0858835959826	0.0888261426456	0.102697081501
IGHV1-30*01	0.0229007633588	0.0378243326612	0.035900268391	0.0430856922815
IGHV1-27*01	0.017028772754	0.0173284703624	0.0232933524429	0.0244980611998
IGHV1-17*01	0.0745742806812	0.102788959512	0.101764777772	0.119826134847
IGHV1-21*01	0.0452143276571	0.0536849295964	0.0576905679064	0.0658173408438
IGHV1-25*01	0	0.000354558798849	0.000431711083706	0.000472386649592
IGHV1-39*01	0	0.000631114661952	0.0011110211713	0.00107798185677
IGHV1-7*01	0.0551967116853	0.0541222187817	0.0750129751401	0.0782359604897
IGHV1-14*01	0.302994715208	0.270459815488	0.223446990799	0.283299900597
