Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0.00438981562774	0.00211418959959	0.00233739587685	0.00268090171483
IGHV1-37*01	0	0.000528547399897	0.000589724058284	0.000677050534906
IGHV1S2*01	0	2.04410596645e-05	1.22859178809e-05	2.0020311516e-05
IGHV1-10*01	0.270412642669	0.243914404523	0.24663980146	0.29660091511
IGHV1-20*01	0.0921861281826	0.125181049386	0.119225618596	0.147908241452
IGHV1-30*01	0.0316066725198	0.0296599775732	0.0324163943288	0.0375016835262
IGHV1-43*01	0	0	3.07147947023e-06	1.82002831964e-06
IGHV1-27*01	0.0877963125549	0.0887638415175	0.098846352311	0.113300402954
IGHV1-17*01	0.0825285338016	0.106655609027	0.101960832494	0.12630268527
IGHV1-14*01	0.247585601405	0.222311124609	0.198273214242	0.25428343665
IGHV1-25*01	0.00263388937665	0.000899406625239	0.000979801951004	0.00113387764314
IGHV1-39*01	0.0166812993854	0.00594250805962	0.00826535125439	0.0085341127908
IGHV1-7*01	0.0245829675154	0.0365573751343	0.0533700272747	0.0542550442085
IGHV1-21*01	0.139596136962	0.137451525487	0.137080128756	0.165997502921
