Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0.000617665225448	0.00149087140238	0.00175400024429	0.00214667501704
IGHV1-37*01	0.00185299567634	0.00171410348401	0.00171002809332	0.00220575781567
IGHV1S2*01	0	5.97943075819e-05	8.06156101136e-05	9.45324778144e-05
IGHV1-10*01	0.0345892526251	0.0494738100933	0.0485403688775	0.0630590709821
IGHV1-20*01	0.253242742434	0.254173642669	0.235954562111	0.313318050583
IGHV1-30*01	0.0630018529957	0.0714741289963	0.0642921705142	0.0864499509613
IGHV1-43*01	0	3.98628717213e-06	0	1.96942662113e-06
IGHV1-27*01	0.107473749228	0.114988439767	0.124399657994	0.155889964196
IGHV1-7*01	0.0382952439778	0.0561508411066	0.0683302797117	0.0823752072822
IGHV1-21*01	0.192093885114	0.157980546919	0.156873091487	0.202908055349
IGHV1-25*01	0.0012353304509	0.00137925536156	0.00218883595945	0.00243618073034
IGHV1-39*01	0.012353304509	0.0134298014829	0.0156858434103	0.0191822152898
IGHV1-17*01	0.166769610871	0.203515905286	0.202911933553	0.262203552058
IGHV1-14*01	0.128474366893	0.0741648728374	0.0772786124343	0.0978765642171
