Gene	Memory	Background	Stimulated	Raw
IGHV1S2*01	0	2.7137483921e-05	1.30535010795e-05	2.41387301097e-05
IGHV1-37*01	0.0033185840708	0.00201631505533	0.00049081164059	0.00148694577476
IGHV1-32*01	0	4.88474710579e-05	6.78782056135e-05	7.08069416551e-05
IGHV1-10*01	0.127212389381	0.0893474520616	0.102221966954	0.115592332252
IGHV1-20*01	0.252212389381	0.28244693265	0.272403071228	0.334387391215
IGHV1-30*01	0.0464601769912	0.0462151351175	0.050556209681	0.0584044621247
IGHV1-43*01	0	8.14124517631e-06	2.6107002159e-06	6.43699469592e-06
IGHV1-27*01	0.128318584071	0.124346665075	0.132017888518	0.154608566353
IGHV1-17*01	0.20685840708	0.21395735073	0.212401348166	0.257048509192
IGHV1-21*01	0.12610619469	0.126569225008	0.116912377069	0.146658877903
IGHV1-25*01	0.00110619469027	0.000906391962963	0.000368108730443	0.000759565374118
IGHV1-39*01	0.0121681415929	0.0202988379729	0.0181417558003	0.0231619161646
IGHV1-7*01	0.0265486725664	0.0456398204584	0.0553598980783	0.0610742056749
IGHV1-14*01	0.0696902654867	0.0481717477082	0.0390430217289	0.052385872084
