Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0	7.75506820449e-05	0.000114781055137	0.000119909516927
IGHV1-37*01	0	0.000866428309743	0.000571410035358	0.000894460180318
IGHV1S2*01	0	2.67416144982e-06	2.49524032907e-06	3.24079775478e-06
IGHV1-10*01	0.173501577287	0.15274007953	0.176635567655	0.206304323872
IGHV1-20*01	0.143007360673	0.160658271582	0.165701424533	0.20411354459
IGHV1-30*01	0.0431125131441	0.0773688390663	0.0580492710155	0.0842299540455
IGHV1-43*01	0	5.34832289965e-06	0	3.24079775478e-06
IGHV1-27*01	0.0904311251314	0.0646157631121	0.0693427287449	0.0837535567755
IGHV1-17*01	0.191377497371	0.215414401429	0.21299620973	0.267785498078
IGHV1-14*01	0.199789695058	0.154652104966	0.145355234889	0.186927594097
IGHV1-25*01	0	0.000280786952231	0.000279466916856	0.000351626556393
IGHV1-39*01	0.01261829653	0.0161091485737	0.0105049617854	0.0165361705437
IGHV1-7*01	0.0378548895899	0.0564836381432	0.0641626098218	0.0757098967482
IGHV1-21*01	0.108307045216	0.100724965169	0.0962838385779	0.122994756389
