Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0	0.000202656746665	0.000263711584595	0.000280793393574
IGHV1-37*01	0.0010775862069	0.00111877628638	0.001071859989	0.00131600759157
IGHV1S2*01	0	2.4985078356e-05	2.55204759285e-05	3.04474764117e-05
IGHV1-10*01	0.0301724137931	0.0458337381841	0.0449188732426	0.054468843774
IGHV1-20*01	0.242456896552	0.255455769471	0.225266405413	0.28858118143
IGHV1-30*01	0.0711206896552	0.0865566397846	0.0754668829291	0.0973321244558
IGHV1-43*01	0	2.77611981733e-06	0	1.69152646731e-06
IGHV1-27*01	0.0969827586207	0.0840553558292	0.0815180713326	0.0992401663109
IGHV1-17*01	0.270474137931	0.257915411629	0.242177974128	0.30006326309
IGHV1-14*01	0.105603448276	0.0772927279541	0.061804921482	0.0832501666154
IGHV1-25*01	0	0.000288716461002	0.000374300313618	0.000399200246286
IGHV1-39*01	0.00754310344828	0.0176977638355	0.0170420067034	0.0208700535537
IGHV1-7*01	0.0431034482759	0.0640811737435	0.140512904854	0.122539251872
IGHV1-21*01	0.131465517241	0.109473508877	0.109556567553	0.131375786137
