Gene	Memory	Background	Stimulated	Raw
IGHV1S2*01	0	5.72186273998e-05	4.81587698324e-06	4.46058515443e-05
IGHV1-37*01	0	0.00237084138748	0.00107875644425	0.00218661601424
IGHV1-32*01	0	0.000100754539552	8.90937241899e-05	0.000109656051713
IGHV1-10*01	0.384697130712	0.383476753067	0.407815686756	0.442755823851
IGHV1-20*01	0.0531349628055	0.0636457719166	0.0601575273361	0.0705627399888
IGHV1-30*01	0.0329436769394	0.033388312971	0.0271037556617	0.035314824383
IGHV1-43*01	0	2.48776640869e-06	2.40793849162e-06	2.78786572152e-06
IGHV1-27*01	0.0138150903294	0.0182788636878	0.0187506170342	0.0208439427112
IGHV1-17*01	0.0913921360255	0.113372490777	0.100271374668	0.123087988759
IGHV1-14*01	0.296493092455	0.270895372008	0.234583775792	0.291898833929
IGHV1-25*01	0	0.000482626683285	0.00050566708324	0.000555714567156
IGHV1-39*01	0	0.000602039470902	0.000705525978044	0.000721127933299
IGHV1-7*01	0.0903294367694	0.0727211437755	0.11038953221	0.0967082740137
IGHV1-21*01	0.0371944739639	0.0406053233226	0.0385414634969	0.0451188188371
