Gene	Memory	Background	Stimulated	Raw
IGHV1-32*01	0.00673400673401	0.0116081521915	0.00880815744185	0.0121661398972
IGHV1-37*01	0.00112233445567	0.000109815574432	0.000107958670881	0.000127701688855
IGHV1S2*01	0	6.45973967249e-06	2.11683668393e-05	1.66012195511e-05
IGHV1-10*01	0.0583613916947	0.0826609820958	0.101919335821	0.11012099735
IGHV1-20*01	0.188552188552	0.199840659755	0.193921291778	0.234600772595
IGHV1-30*01	0.00673400673401	0.00517640472422	0.006456351886	0.0069252625866
IGHV1-43*01	0	0	1.05841834197e-05	6.38508444274e-06
IGHV1-27*01	0.262626262626	0.230341397242	0.20965573885	0.261939150145
IGHV1-7*01	0.0493827160494	0.0619209112539	0.0705859192257	0.0791214123807
IGHV1-21*01	0.283950617284	0.285546332483	0.28438219063	0.33964307378
IGHV1-25*01	0.00224466891134	0.000611522022329	0.000524975497615	0.000675541934042
IGHV1-39*01	0.0213243546577	0.0137377130368	0.0156709419712	0.0175181176771
IGHV1-17*01	0.0482603815937	0.0566669896537	0.0617481260703	0.070593493599
IGHV1-14*01	0.0707070707071	0.0517726602285	0.0461872596067	0.0582140918814
